symbol,GSM1480043,GSM1480044,GSM1480045,GSM1480046,GSM1480047,GSM1480048,GSM1480049,GSM1480050,GSM1480051,GSM1480052,GSM1480053,GSM1480054,GSM1480055,GSM1480056,GSM1480057,GSM1480058,GSM1480059,GSM1480060,GSM1480061,GSM1480062,GSM1480063,GSM1480064,GSM1480065,GSM1480066,GSM1480067,GSM1480068,GSM1480069,GSM1480070,GSM1480071,GSM1480072,GSM1480073,GSM1480074,GSM1480075,GSM1480076,GSM1480077,GSM1480078,GSM1480079,GSM1480080,GSM1480081,GSM1480082,GSM1480083,GSM1480084,GSM1480085,GSM1480086,GSM1480087,GSM1480088,GSM1480089,GSM1480090
ALX3,4.6047345,4.5993055,4.6041675,4.659043,4.5717235,4.5972835,4.692702,4.57355,4.589319,4.6600345,4.814951,4.560412,4.6996575,4.5942875,4.626006,4.695085,4.5733165,4.6766645,4.738204,4.629351,4.6713765,4.7106375,4.5915715,4.6813055,4.6710655,4.663537,4.620253,4.535228,4.6918215,4.660314,4.598757,4.6024605,4.5947265,4.5746555,4.545402,4.6249425,4.5786735,4.5988055,4.6140925,4.5950555,4.5997085,4.6283475,4.5682385,4.665389,4.599207,4.624611,4.588809,4.5020315
FZD8,4.811449,5.911299,5.754009,5.556049,5.392443,5.334537,5.762302,5.399046,5.975894,4.92744,5.20148,5.185231,6.006696,6.04284,5.58319,5.881689,5.681404,7.029709,5.548766,5.692783,5.864876,5.712396,5.693855,5.793337,6.484851,6.085931,5.418898,5.751643,4.719589,5.862915,4.959297,5.384871,5.439942,5.897351,4.948308,5.382138,5.765838,5.88454,5.567367,5.123125,5.473655,5.397613,5.777272,5.9081,5.452157,5.077075,5.360144,5.348801
FGFR1,4.6475125,4.638792,4.5861705,4.605673,4.683524,4.6610875,4.5254135,4.685273,4.5772005,4.5088215,4.6179575,4.5098415,4.6587975,4.7262995,4.5758185,4.5529025,4.5516545,5.0870465,4.680318,4.621717,4.733143,4.811762,4.6610965,4.5441395,4.9868365,5.0096735,4.858147,4.733512,4.7018405,4.803493,4.6143045,4.5652445,4.661151,4.6083685,4.576786,4.7824075,5.1457205,4.8489385,4.6787165,4.607737,4.739402,4.7376615,4.747229,4.635018,4.5827845,4.997362,4.7405045,4.739722
CHRM2,4.559892333,4.527219667,4.483174667,4.523210333,4.498615667,4.518679667,4.532261,4.523643667,4.555119667,4.544411333,4.520892,4.541250667,4.526958,4.549394667,4.539804333,4.58676,4.537591333,4.545586333,4.539159667,4.545188333,4.530753333,4.505490667,4.505474667,4.558394,4.556246333,4.493765667,4.523706,4.518903,4.534747333,4.512343667,4.527216,4.481852667,4.519546,4.506586,4.495675,4.503020333,4.528619333,4.506215,4.514320333,4.529803,4.477073667,4.460595667,4.471163333,4.500829333,4.562914333,4.567181667,4.508933667,4.489704667
GNE,9.674243,8.898613,9.306892,9.118421,9.165791,9.974211,8.786262,8.90694,8.976241,9.072735,8.793738,8.814521,8.816436,8.759332,8.760826,8.755401,8.630004,8.597353,8.54237,8.328421,9.040848,9.39252,8.918813,8.831207,8.606381,9.135003,8.688723,9.175902,8.593184,8.812223,10.371674,10.937452,9.426775,8.664113,9.149693,9.382033,8.903608,8.677179,8.585407,8.572059,8.944958,9.193134,8.846354,8.906263,8.878717,10.243575,9.136777,9.746563
LIPH,4.581878,4.788067,4.792526,4.996339,4.922885,4.83531,4.720041,4.736256,4.585561,4.661891,4.630846,4.637313,4.61118,4.578367,4.700751,4.737036,4.868245,4.707716,5.149931,4.844108,4.769375,4.776603,4.650811,5.024698,4.763037,4.571574,4.978019,4.871763,4.66209,4.976381,4.894523,5.024662,4.595297,4.910233,5.158609,4.70623,4.776197,4.846477,4.844034,4.963041,4.799043,4.689643,4.712343,4.864567,4.726114,4.884698,4.659375,4.504373
CYP4F2,4.51497,4.562801,4.569014,4.5248985,4.4721835,4.485366,4.495058,4.527181,4.558166,4.477512,4.52375,4.5388395,4.5723875,4.5930645,4.488714,4.520111,4.4755445,4.6371915,4.599709,4.6239265,4.4582355,4.470386,4.569035,4.570583,4.5169495,4.582785,4.5207705,4.431923,4.479055,4.522887,4.48245,4.4681115,4.562328,4.504414,4.502142,4.5105835,4.538768,4.492849,4.495451,4.5183045,4.601311,4.4949125,4.4891395,4.5402755,4.5012965,4.5403945,4.4951885,4.4572725
C16orf62,6.471094,6.641701,6.869615,7.06958,6.703293,6.257224,6.654959,6.818085,6.86923,6.289033,6.596915,6.534233,6.892539,7.088674,6.656152,7.258023,6.892235,7.005738,7.008203,7.061615,6.701576,7.100396,6.399949,6.824901,6.855098,7.114411,7.16416,7.195451,6.93672,6.964433,6.276041,6.725646,6.794588,7.202121,6.819988,6.74389,7.501146,6.908689,7.450212,7.182639,7.069021,6.595159,6.968543,6.91702,6.937002,6.792555,6.592296,6.900435
TSPAN9,12.656077,11.989742,11.919743,11.909838,11.889748,11.847015,11.535899,11.940459,12.033073,11.826007,11.626396,11.041277,11.862364,12.084947,11.638253,11.84095,11.971248,11.848921,12.275616,11.73684,11.658003,11.794676,11.882433,11.971248,12.026013,11.915708,12.045984,11.860526,11.68124,12.008173,12.015969,12.026013,11.558985,12.330201,12.199101,11.648389,12.20125,12.388021,11.963834,12.214022,11.97539,11.730663,12.283487,12.10421,12.111468,11.761167,11.903777,12.19467
EML1,7.326273333,7.444880667,6.950462,6.846556667,7.118808,7.151147,6.700781333,6.766216667,7.194797,6.859226,6.673560667,6.180667667,7.051501667,7.138631,6.179326333,6.684678667,6.964687667,7.470222667,7.311402,7.334312,6.66605,6.773219333,6.937937667,7.139309667,7.486836,7.436810333,7.153163333,6.96842,7.667647,7.368548333,7.017122333,7.113433,6.590374667,7.069488667,7.179994667,6.630995333,7.513049,7.203095,7.030872,7.138499333,7.185168333,7.008846333,7.176417333,6.928182,6.910801667,6.634842667,6.731364,7.263237333
OPRPN,4.572283,4.670806,4.529554,4.450068,4.449206,4.496343,4.520934,4.455207,4.507264,4.534899,4.565223,4.501679,4.486181,4.617051,4.439049,4.487831,4.451835,4.451607,4.51948,4.551402,4.533471,4.476662,4.531556,4.504895,4.426347,4.499777,4.438794,4.497755,4.433768,4.499088,4.437063,4.436919,4.499088,4.49801,4.445933,4.498659,4.594839,4.47087,4.465021,4.492006,4.507219,4.455759,4.477833,4.540871,4.433377,4.495404,4.492899,4.427533
GMPR,6.079834,6.069578,6.499841,6.406872,6.443214,7.106614,7.984393,7.595084,6.675041,8.781225,8.380694,8.401758,7.384079,6.856525,8.308224,7.015737,6.37324,7.123989,6.57514,6.762765,7.770249,5.716911,6.22486,6.577801,7.240033,6.002648,6.356684,7.180113,5.535712,6.551783,7.818247,6.249779,10.139157,6.020327,6.571874,6.409527,5.985413,6.451686,6.483676,6.738707,5.839968,6.20595,6.831461,6.475525,6.364348,5.804557,6.68015,5.78878
TRIM41,6.905345,6.9741195,6.553775,6.6726945,6.5516035,6.4797635,6.4000095,6.484867,6.7922095,6.3824205,6.5121865,6.941628,6.522011,6.7330835,6.6338845,6.7990315,6.9371065,6.787745,6.659257,6.859245,6.682018,6.820819,6.9103205,6.600661,6.7970805,6.6853255,6.7769905,6.6777035,6.983972,6.8535605,6.465236,6.86737,6.183878,6.588453,6.686064,6.7416925,6.79309,6.864816,6.94847,7.091474,6.740825,6.8178495,6.4708665,6.4072795,6.571146,6.5562155,6.409605,6.443178
TMEFF1,4.781379,5.585059,4.935626,4.875866,5.13913,5.062869,5.08139,4.852563,5.426536,5.197238,5.253773,4.756621,5.269272,5.164782,4.932682,5.528463,5.202279,5.130813,5.354873,5.258707,5.119921,5.061611,5.150125,4.957152,5.235911,5.286987,5.106453,5.159413,5.643976,5.212268,4.943245,5.403909,5.221283,5.168746,5.249047,5.127297,5.313753,5.617594,5.23358,5.123125,5.536096,5.369189,5.085886,5.139602,5.185882,5.062669,5.155672,4.977486
PIN4,6.164775,5.7811,6.304935,6.25045,6.192595,5.542763,5.715826,5.673435,5.51204,5.659889,6.138735,5.782901,6.162259,5.656446,5.885658,5.836081,5.795041,5.62762,6.138308,5.897251,5.759035,5.649655,5.403909,6.186686,5.803751,6.375613,6.263732,5.948709,5.65082,6.271009,6.045026,6.206642,5.702924,6.291145,5.765286,5.510305,6.702514,5.783337,6.225844,5.83834,6.116901,5.583439,6.058121,6.271554,5.772226,6.20032,6.006182,6.079168
ADGRB1,4.8811055,4.63531575,4.653716,4.651189,4.69544525,4.718906,4.70118675,4.68315875,4.71180175,4.629321,4.670558,4.75934625,4.760201,4.871314,4.623603,4.63432425,4.766805,5.10937375,4.746062,4.5753575,4.69428425,4.65806225,4.646305,4.6939755,4.69846325,4.64179675,4.605971,4.67686425,4.55587575,4.63723725,4.66432975,4.73995975,4.63778625,4.6462325,4.671665,4.60879775,4.752794,4.645105,4.60498975,4.59370475,4.6025235,4.5965795,4.577101,4.64210675,4.60324625,4.564868,4.67945775,4.84033775
NAXE,9.064419,9.622131,9.507699,9.615361,9.347219,9.118421,9.094588,9.025623,9.666656,9.185014,9.225709,8.975716,9.614303,9.83514,9.153712,9.689903,9.955972,10.270733,9.727686,9.699709,9.580662,9.423452,9.696898,9.481639,9.708315,9.512123,9.668966,9.42719,9.703939,9.750071,9.236073,9.380388,9.008547,9.378777,9.345578,9.048406,9.623824,9.961989,9.56805,9.747598,9.403149,9.5178,9.254693,9.446109,9.606316,8.735195,9.325178,9.474016
C19orf54,7.141678,6.943243,6.875886,6.797063,6.849831,6.837177,6.644963,6.73106,6.678786,6.815699,6.941313,7.129323,6.651421,6.900007,6.92237,7.142455,7.06958,6.963193,6.891248,6.468313,6.462872,6.70757,6.796306,7.184686,6.638914,6.63668,6.557299,6.524798,6.726356,6.960167,6.755509,7.1635,6.441313,6.460911,6.607988,6.547034,6.673893,6.411788,6.668821,6.750521,6.608373,6.679769,6.558432,6.664591,6.852629,6.590582,6.666101,6.707757
UGDH,9.768108,11.953457,11.515166,11.759317,11.393629,11.239127,10.165692,10.983252,11.651705,10.675049,10.858334,9.476843,11.230544,11.368462,10.56829,10.97348,11.162567,10.277096,10.739793,12.174047,11.377574,11.280353,11.538457,11.172089,10.800114,10.551037,11.226816,11.014831,11.745145,10.41232,10.595964,10.536994,11.345637,11.685484,11.532563,10.992882,10.806618,11.29612,11.230544,11.354044,11.326775,11.302123,11.3183,10.911879,11.151892,11.341008,11.196688,10.941813
GDPD1,6.2752885,6.0749165,5.9775235,6.0249625,6.0850175,6.0044085,5.735968,5.8280835,6.218763,5.964846,5.8041955,6.154003,6.0301395,5.937663,6.1216815,5.9362425,5.8254045,6.0389255,6.0701785,5.979108,5.655713,5.766783,5.9395175,5.8752155,6.1811735,6.2166215,6.1324615,5.8849555,6.292293,6.137838,6.230583,6.7495715,6.037581,6.2412555,6.092661,6.042987,6.137607,6.249742,6.269238,6.2556425,6.0167485,5.923259,5.92473,6.06221,5.9968025,6.303724,6.2038375,5.928186
REEP4,6.989627,6.885235,6.626434,6.512488,6.469925,6.61145,6.542962,6.682054,6.846531,6.531149,6.536339,7.446908,6.717472,6.848645,6.638129,6.974482,6.989201,6.736947,6.558129,6.778196,6.502296,6.745642,7.041644,6.623404,6.046573,6.218617,6.332478,6.278617,6.610251,6.401123,6.50004,7.404473,6.590582,6.182553,6.537553,6.551351,6.03713,6.353435,6.427691,6.573926,6.190065,6.340215,6.089665,6.216214,6.574998,6.527081,6.523459,6.534525
TDGF1P3,4.550808667,4.540352333,4.612552333,4.608885667,4.550839,4.520457667,4.514455667,4.490231333,4.496093667,4.513267,4.452183,4.442581667,4.460392,4.619628667,4.503914333,4.509167,4.483173333,4.578022667,4.491998,4.501252,4.534889333,4.487383667,4.418881,4.543372,4.530191,4.476562,4.476943,4.527207,4.489732,4.499053333,4.559805667,4.485589333,4.477108667,4.513733333,4.577238667,4.508319667,4.525383,4.513403333,4.491297333,4.515871333,4.472045333,4.455001,4.524742667,4.517922667,4.518827667,4.571886667,4.515075333,4.519768
OLFM3,4.408521,4.349788,4.391428,4.375349,4.364214,4.379486,4.372368,4.35978,4.388318,4.408885,4.397431,4.432989,4.375172,4.38817,4.386088,4.411016,4.385607,4.398673,4.4342,4.391027,4.442033,4.397698,4.369487,4.402223,4.419887,4.440482,4.346906,4.403284,4.432134,4.380089,4.360893,4.35517,4.38094,4.401986,4.368283,4.465021,4.446302,4.348125,4.405566,4.352543,4.370645,4.370384,4.399334,4.38726,4.419887,4.39902,4.373196,4.401938
CLDN20,5.080625,8.43029,5.877683,5.028168,6.136237,5.338629,5.146216,6.210665,6.864375,5.302542,5.605134,5.300335,7.235991,6.793179,5.093072,5.522218,6.424388,5.554016,5.989297,6.370591,6.136045,5.300706,5.420006,5.842692,6.524634,5.917577,5.249536,5.76396,9.753544,8.389702,4.957152,5.466631,5.756954,6.521333,5.091594,5.294227,6.622794,5.099775,5.031982,8.463127,7.28295,6.645113,5.271984,6.344123,6.704014,5.752701,5.780062,6.286282
ESRP2,4.476621,4.426312,4.439628,4.421762,4.485769,4.440446,4.46085,4.61118,4.524947,4.50333,4.515292,4.448589,4.410359,4.44405,4.478079,4.419785,4.515292,5.14599,4.464805,4.476946,4.505005,4.447677,4.475204,4.483779,4.562254,4.441849,4.56203,4.486808,4.442288,4.366282,4.512036,4.521706,4.441704,4.450631,4.501333,4.532207,4.469996,4.45977,4.496602,4.477026,4.46944,4.459576,4.456694,4.399479,4.463711,4.449898,4.439049,4.468845
BBC3,4.752105,4.583216,4.584834,4.578367,4.542875,4.578879,4.689675,4.575954,4.51601,4.661891,4.510527,4.497156,4.579601,4.627797,4.617329,4.638465,4.499777,4.573707,4.750707,4.586553,4.722602,4.422687,4.57872,4.464391,4.653448,4.669965,4.528081,4.580164,4.555113,4.490072,4.544693,4.579036,4.585561,4.550288,4.850932,4.604393,4.54833,4.635435,4.623993,4.56417,4.589272,4.617821,4.479344,4.523325,4.576974,4.576416,4.455817,4.676582
PEX7,6.743638,8.419858,7.633046,7.902913,7.900318,7.671708,6.817059,7.711622,7.911977,7.12655,7.504634,6.51986,7.583127,7.379087,7.228054,7.599848,8.410556,7.451157,7.333879,8.275609,7.66705,7.655774,8.037328,7.510951,7.131746,7.231758,7.948049,7.592898,8.437291,7.365918,6.963193,7.270078,7.181729,7.423708,7.954219,7.15077,7.374774,7.990581,7.658968,7.82937,7.920673,8.044028,7.691261,7.566575,7.671708,7.481839,7.36894,7.264361
SLC16A6,4.952675,8.511274,6.63668,6.618197,6.556533,8.123915,6.565478,6.357583,6.542962,8.715378,6.209691,7.031192,6.320456,6.775332,6.608527,6.789421,7.6484,6.760799,7.180797,7.369885,6.909839,7.227492,7.761383,7.193399,5.674257,4.983353,6.669796,5.627499,5.775245,5.54679,5.637159,6.154896,6.635396,6.361755,6.534233,7.226499,5.269499,8.219722,5.933595,5.912397,6.02495,7.017129,7.257041,7.028766,6.688974,5.876865,6.571242,6.075696
MFSD4A,4.682109,4.5143755,4.84271,4.750553,4.7186925,4.5406185,4.637156,4.5969855,4.5674235,4.511848,4.596817,4.5182255,4.5413575,4.5582475,4.6574035,4.7028595,4.4909555,4.586011,5.3003335,4.482234,4.6060785,4.8297825,4.4210455,4.9524415,4.551372,4.9818025,4.9762085,5.0776165,4.4991735,4.743315,4.697405,4.6341865,4.6022465,4.709914,4.955735,4.5781605,4.5556315,4.6683375,4.8748915,5.3070435,4.686995,4.878355,5.300159,5.167127,4.7431845,4.6405365,4.896164,4.7060395
PEF1,9.213984,9.017991,9.040169,8.925699,8.727657,9.07596,9.131082,8.898789,9.108665,8.85921,8.779233,9.245277,9.100908,9.286208,9.097658,9.279499,9.23258,9.586683,9.155052,8.975716,9.069303,8.814348,9.024435,8.989414,9.166026,9.10516,9.124869,9.177741,8.9338,9.26897,9.239836,9.574961,8.824606,8.770842,8.885721,9.000251,9.06182,9.037489,9.174576,9.085682,8.791304,8.875262,8.704356,8.827328,8.760248,8.661977,8.854776,8.707128
HERC5,9.89387,10.341152,10.341152,10.048397,10.366647,10.499626,10.14068,10.597724,10.395634,11.098706,10.34772,11.779512,10.00825,10.237552,10.565187,10.577908,10.622692,9.921633,9.483849,10.173224,9.769121,9.950771,10.190308,10.152815,9.441098,9.027326,9.72101,9.186382,9.704588,10.142091,10.130452,9.920188,10.41564,10.152815,10.44732,9.84675,9.259816,10.066669,10.156557,9.98383,9.479342,9.620173,9.859051,10.029577,10.385087,9.922153,10.542318,9.625373
TARBP2,8.138373,7.162328,7.3428825,6.927309,6.912411,7.373998,7.1988575,7.1995745,7.263132,7.104897,7.006483,7.177064,7.089578,7.3565595,7.4391535,7.1382845,7.1944295,7.1492605,7.259904,7.2276195,7.3805465,7.3702245,7.4750055,7.1523395,7.2395965,7.336946,7.1210375,7.3410535,6.921007,7.0025175,7.54001,7.875001,7.3852145,7.1365705,7.204238,7.2367875,6.9551815,7.184112,7.202337,7.2320125,7.1155225,7.1684725,7.264484,7.3777415,7.2863055,7.6376245,7.229423,7.3209645
OPA1,6.089707,6.4264505,6.1915965,6.370798,6.3965595,6.1199,6.0721075,6.242659,6.4959105,6.2034125,6.27253,6.071354,6.3084545,6.144047,6.0391195,6.187939,6.2921655,6.3453045,6.4934795,6.6866445,6.3473735,6.336067,6.3398175,6.3860685,6.561575,6.538204,6.4518155,6.4659765,6.448521,6.6515545,6.2114855,6.1754825,6.6210495,6.417994,6.274381,6.0110345,6.7690015,6.301787,6.293735,6.327019,6.5367685,6.3620455,6.2016875,6.339497,6.250334,6.235245,6.154585,6.320893
SGK3,6.184480333,6.242425333,6.334652333,6.311664667,6.444141333,6.15128,6.721270667,6.476444333,6.287060333,6.659667333,6.631672,6.895527,6.387384,6.334411667,6.434633333,6.509198667,6.249323333,6.019348,6.209246,6.240331667,5.970179667,6.066640667,5.995672667,6.337061333,6.215779667,6.160297,6.264459667,6.262883667,6.494516333,6.264942333,6.474677333,6.105104667,6.362080333,6.440532333,6.326129333,6.460634667,6.237154,6.129474333,6.276144,6.218813,6.443376333,6.196446333,6.346534333,6.376057667,6.453709333,6.266543333,6.604557,6.235126
S100A8,12.585443,10.169533,11.326775,12.535092,11.957678,12.979962,13.797932,13.086005,13.066958,13.892709,13.605242,13.74438,12.886817,12.836107,13.488419,10.945854,12.043531,9.708595,8.651073,11.524979,13.299297,11.713912,12.012194,9.439696,12.280875,8.911004,8.854991,11.695402,9.621635,8.949674,13.750753,10.295969,13.917621,12.577092,11.03262,13.199032,8.650598,11.908253,11.178644,9.849388,9.212004,10.719135,12.385488,11.850887,12.535092,13.08951,13.556941,10.093522
VDAC3,11.603623,11.874248,11.530767,11.727022,11.700524,11.431467,11.465846,11.539227,11.808849,11.647569,11.685484,11.224096,11.595443,11.493237,11.508435,11.511625,11.828678,11.662712,11.667543,11.987914,11.478598,11.501998,11.712324,11.687537,11.622834,11.583523,11.701968,11.434606,11.556599,11.6642,11.362793,11.105586,11.357153,11.679604,11.660203,11.303865,11.829424,11.835301,11.510164,11.77166,11.599086,11.708143,11.624301,11.600543,11.725228,11.115332,11.439193,11.622834
UVSSA,7.111236,6.327377,6.5232835,6.390692,6.728861,6.436878,6.4296485,6.4805785,6.4576875,6.395612,6.3005555,6.967687,6.4409625,6.802519,6.804194,6.59793,6.2542865,6.303776,6.3783345,6.3431505,6.1092365,6.265244,6.487504,6.2349665,6.961997,6.5918105,6.7882725,6.2709085,6.556029,6.778944,6.5348985,6.7499895,6.328966,6.2712775,6.1218825,6.486282,6.4066135,6.6859095,6.522651,6.488169,6.3840555,6.3081435,6.308054,6.388884,6.3202425,6.475112,6.541631,6.568862
EIF4H,9.137442,9.272729667,9.014298333,9.030212667,9.059601,9.474658667,9.047922,9.022516333,8.932822,9.31632,8.995939667,8.918501,9.036889667,8.670706,8.701736333,8.569002667,8.995812333,8.778957333,8.851069333,9.160668667,9.573117333,9.194237667,9.389068333,9.011122,9.057047667,9.143156,9.005344667,9.178431333,9.303331667,8.907224333,9.328162,9.708863667,9.342872,8.924659333,9.021451667,9.157515333,8.933044,9.062511667,8.733984333,8.946782667,9.151565333,9.31879,9.386868667,9.031186333,9.198226,9.676126667,9.039673333,9.127613667
AANAT,4.369586,4.40392,4.367119,4.383255,4.402081,4.396442,4.458613,4.384574,4.449917,4.465998,4.374253,4.348856,4.403472,4.42079,4.402931,4.405759,4.420515,4.40513,4.372967,4.424753,4.424787,4.453042,4.432648,4.416275,4.404439,4.419142,4.410884,4.446302,4.426974,4.382419,4.418193,4.371969,4.392538,4.403411,4.437063,4.402097,4.404954,4.476458,4.422791,4.412933,4.353599,4.393926,4.416309,4.441192,4.392938,4.437676,4.439049,4.350357
C11orf42,4.421217,4.55615,4.465258,4.442215,4.522755,4.601916,4.577749,4.538591,4.488393,4.537798,4.49673,4.456464,4.558633,4.485894,4.543065,4.617439,4.515292,4.512349,4.47259,4.482828,4.465882,4.46085,4.520071,4.417823,4.449917,4.60558,4.47255,4.526189,4.510263,4.473753,4.492304,4.440573,4.470471,4.531927,4.531927,4.558461,4.501852,4.536239,4.562475,4.569198,4.485977,4.475486,4.466512,4.57091,4.513101,4.495404,4.406827,4.483779
ODAM,4.804483,5.07044,4.800512,4.725367,5.108661,4.735753,4.798385,4.811245,4.813552,4.698253,5.020592,4.569622,4.904539,4.521956,4.824913,5.049813,4.815175,4.490662,5.037917,5.123007,4.952556,4.798554,5.93669,4.984482,5.392443,4.740629,4.980292,4.833576,5.069965,4.701622,4.818207,4.579036,4.741363,5.000901,4.927057,5.112451,4.604611,5.106883,4.862887,5.382174,5.399709,4.967134,5.886167,4.755227,5.007189,4.709802,4.892878,4.736119
CHRNA4,4.513147,4.710417,4.580785,4.684676,4.607365,4.550826,4.597554,4.594654,4.698191,4.513998,4.624611,4.49481,4.553111,4.591612,4.595766,4.542565,4.685163,4.587124,4.486392,4.659226,4.53558,4.55615,4.938009,4.593665,4.608561,4.656022,4.772801,4.621654,4.698812,4.664114,4.633623,4.699189,4.669363,4.583896,4.684132,4.476621,4.689612,4.702747,4.731109,4.721448,4.698722,4.604871,4.813515,4.688242,4.620458,4.718828,4.65614,4.690349
PBOV1,4.5442265,4.5572155,4.555706,4.5097995,4.4848465,4.4266965,4.48606,4.492544,4.519937,4.489538,4.5377655,4.544574,4.509651,4.486781,4.494656,4.520641,4.4868475,4.4785565,4.523254,4.49217,4.520855,4.502461,4.529069,4.57628,4.4930435,4.434596,4.4864405,4.4814485,4.481244,4.4731155,4.4726685,4.482817,4.537516,4.5033445,4.496987,4.4895915,4.485924,4.5035785,4.55614,4.5101015,4.493139,4.517563,4.487446,4.497278,4.5364945,4.4894655,4.468747,4.5227865
SPRYD4,6.290608,7.244519,6.836914,6.973598,6.790426,7.18481,6.815699,6.99674,7.10021,6.923125,7.155005,6.663109,6.955331,7.189955,6.597489,7.235612,7.617373,6.997623,7.207336,7.525151,7.12655,7.227492,7.081924,7.508122,6.508318,6.174878,6.978933,6.771829,7.328999,6.533811,6.585051,6.912486,7.074071,6.728681,7.108499,6.360293,6.386414,6.965756,6.961639,7.117748,6.885921,6.907963,6.959829,6.527667,7.247143,6.394314,6.538184,6.705801
OR7C1,4.465218,4.376501,4.394576,4.383255,4.4133,4.369884,4.527707,4.426731,4.412702,4.390298,4.395694,4.412406,4.411975,4.393107,4.401017,4.454142,4.427915,4.399969,4.416003,4.392414,4.390205,4.389244,4.409735,4.460386,4.328746,4.41252,4.353265,4.380352,4.354962,4.376882,4.41077,4.387717,4.38273,4.377312,4.370065,4.463144,4.428754,4.378275,4.427288,4.370341,4.368986,4.465471,4.392628,4.427811,4.423117,4.391489,4.384351,4.4446
ABCA7,5.9663115,5.875979,6.146369,5.7797435,5.7350845,6.0755685,6.1251435,6.115577,5.8993495,5.9239815,5.6894615,6.6588605,6.1721555,6.482244,6.5995395,6.020145,5.5922885,5.023039,5.4571955,6.20242,5.9252125,6.191058,5.973137,5.5962755,5.689827,5.743734,5.5208055,6.340558,5.6793425,5.535799,5.8116495,5.913009,6.292738,5.6115515,5.8446265,6.2725365,5.7918385,5.776927,5.9623245,6.164787,5.526827,6.0166475,5.4497495,5.835459,5.736554,6.5082815,6.32411,5.9991465
GAL3ST1,4.563424,4.538833,4.917007,4.655555,4.551449,4.542589,4.50103,4.601649,4.559054,4.472669,4.525226,4.482214,4.773968,4.565527,4.570609,4.689706,4.479669,4.772801,4.621207,4.511149,4.575598,4.709111,4.57872,4.787184,4.712843,4.722353,4.709771,4.761616,4.483988,4.658439,4.495784,4.638921,4.437858,4.591453,4.817292,4.62899,4.573047,4.739679,4.708916,5.035475,4.57183,4.716243,4.910491,4.9182,4.569299,4.641438,4.635726,4.549411
PILRA,6.11045925,6.9740745,7.76882775,8.10129725,8.16918425,7.0247715,8.017544,7.99207325,8.02158975,7.960481,8.385948,8.2779515,7.71791525,7.6369795,7.8886665,8.296551,8.137826,7.37391275,7.787506,7.4465585,7.41930975,7.7269735,7.37210825,8.3973015,7.24481525,7.55789075,8.31236075,8.28118225,8.334414,7.84756775,7.4328525,5.686169,7.790949,7.4048675,8.11051225,7.6010065,7.2016885,6.445362,7.8129615,8.32213725,8.58862925,8.130148,7.7071205,8.0504485,7.69622275,7.491854,7.91246075,6.8900435
GPR78,6.436359,4.713158,6.16402,5.683128,5.194191,6.466275,5.104111,5.691943,4.86267,4.772265,4.825113,5.981945,5.66684,6.283044,6.432153,4.689706,4.810057,4.873615,4.735917,5.797068,6.225281,6.075027,5.917254,4.642935,5.314119,6.185922,4.692848,6.666204,4.82251,4.712875,6.822606,7.25536,6.225121,4.706707,4.923371,6.141249,6.339807,4.930959,4.699816,4.77895,4.745249,5.459585,5.125791,5.209963,5.29103,6.96077,5.844628,6.659069
KCNH5,4.576873,4.518035,4.442507,4.513147,4.494852,4.470551,4.428056,4.441849,4.440792,4.426592,4.483862,4.375201,4.405273,4.424787,4.492325,4.424753,4.412339,4.453383,4.486392,4.49464,4.447381,4.437134,4.448608,4.479547,4.429316,4.517176,4.542299,4.441849,4.468131,4.509224,4.51731,4.51057,4.437858,4.435787,4.492644,4.474761,4.455874,4.396831,4.445342,4.48351,4.453573,4.439375,4.486975,4.457766,4.418193,4.45896,4.423134,4.492561
CXorf66,4.468982,4.459305,4.431992,4.535813,4.487685,4.368368,4.404406,4.451268,4.422946,4.440281,4.471711,4.484896,4.415383,4.446227,4.475607,4.466236,4.458151,4.413035,4.503156,4.484688,4.452928,4.474559,4.444342,4.44586,4.415669,4.430123,4.413716,4.397006,4.430474,4.39526,4.501333,4.408194,4.479914,4.465882,4.416644,4.394267,4.425931,4.493786,4.457766,4.481349,4.415669,4.423134,4.47107,4.442837,4.487789,4.467852,4.428632,4.403472
CHAMP1,8.894653,8.626647,9.168013,9.148778,8.760248,8.671378,8.874756,8.954595,8.619695,8.797796,8.789757,8.916681,9.03091,8.873956,8.949832,8.820813,8.706563,8.789567,8.76621,8.796126,9.278676,9.162401,8.995489,8.727987,8.958703,9.300952,8.852737,9.12239,8.808661,8.856084,8.866351,8.908842,8.978328,8.897781,8.728522,8.951533,8.878989,8.977595,8.883686,8.902519,8.855886,9.027905,9.109928,9.032056,8.814808,9.463232,8.939747,9.10516
ACSBG2,4.656169,4.507219,4.566422,4.50982,4.569273,4.502458,4.494468,4.474963,4.556734,4.583896,4.586181,4.487456,4.588824,4.635607,4.534404,4.566325,4.499777,4.746676,4.659432,4.583948,4.745819,4.695305,4.559448,4.483779,4.610822,4.536802,4.451268,4.503244,4.523646,4.595505,4.648629,4.820916,4.642709,4.53558,4.5735,4.523485,4.525867,4.468923,4.508802,4.545198,4.668876,4.541634,4.622322,4.561529,4.571779,4.650172,4.662749,4.666733
