NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS	GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS		34	0.52043676	1.4347942	0.0502693	0.22974303	1.0	2810	tags=35%, list=14%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS		62	0.4661682	1.434498	0.037037037	0.22979797	1.0	2156	tags=31%, list=11%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT		29	0.5336554	1.4342018	0.06985294	0.22980897	1.0	2085	tags=31%, list=11%, signal=35%	
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS		206	0.39476314	1.432743	0.004470939	0.23186916	1.0	2404	tags=22%, list=12%, signal=25%	
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT		415	0.37024835	1.432636	0.0027100272	0.23160778	1.0	2801	tags=24%, list=14%, signal=28%	
GOBP_DITERPENOID_METABOLIC_PROCESS	GOBP_DITERPENOID_METABOLIC_PROCESS		88	0.4366629	1.4319128	0.031147541	0.23240085	1.0	882	tags=16%, list=5%, signal=17%	
GOBP_GLIOGENESIS	GOBP_GLIOGENESIS		329	0.37502992	1.4312582	0.0	0.23311538	1.0	2923	tags=24%, list=15%, signal=28%	
GOBP_REGULATION_OF_BONE_MINERALIZATION	GOBP_REGULATION_OF_BONE_MINERALIZATION		75	0.44814795	1.4312378	0.044368602	0.23269282	1.0	2534	tags=33%, list=13%, signal=38%	
GOBP_ACROSOME_REACTION	GOBP_ACROSOME_REACTION		38	0.5086507	1.4307563	0.040350877	0.23310831	1.0	1406	tags=13%, list=7%, signal=14%	
GOBP_CELLULAR_RESPONSE_TO_KETONE	GOBP_CELLULAR_RESPONSE_TO_KETONE		104	0.42647424	1.4303547	0.019354839	0.23336828	1.0	3232	tags=28%, list=17%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_HEART_RATE	GOBP_POSITIVE_REGULATION_OF_HEART_RATE		23	0.5600498	1.4298396	0.06764168	0.23384692	1.0	1637	tags=26%, list=8%, signal=28%	
GOBP_FOCAL_ADHESION_ASSEMBLY	GOBP_FOCAL_ADHESION_ASSEMBLY		83	0.43950185	1.4296925	0.024630541	0.23364568	1.0	3309	tags=41%, list=17%, signal=49%	
GOBP_C4_DICARBOXYLATE_TRANSPORT	GOBP_C4_DICARBOXYLATE_TRANSPORT		28	0.5481878	1.428603	0.049822062	0.23506548	1.0	924	tags=25%, list=5%, signal=26%	
GOBP_MUSCLE_CELL_MIGRATION	GOBP_MUSCLE_CELL_MIGRATION		83	0.4391292	1.4285148	0.033670034	0.2347821	1.0	3370	tags=35%, list=17%, signal=42%	
GOCC_MICROVILLUS	GOCC_MICROVILLUS		92	0.43026492	1.4283845	0.025553662	0.23458208	1.0	3257	tags=33%, list=17%, signal=39%	
GOBP_GLAND_MORPHOGENESIS	GOBP_GLAND_MORPHOGENESIS		125	0.4129138	1.4281619	0.016474465	0.23450717	1.0	3340	tags=35%, list=17%, signal=42%	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		47	0.48832572	1.4279137	0.04339964	0.23449217	1.0	944	tags=19%, list=5%, signal=20%	
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		107	0.4271283	1.4276674	0.022617124	0.23445506	1.0	1345	tags=13%, list=7%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		137	0.40810323	1.4276209	0.012861736	0.23407766	1.0	2627	tags=21%, list=14%, signal=24%	
GOBP_ADHERENS_JUNCTION_ORGANIZATION	GOBP_ADHERENS_JUNCTION_ORGANIZATION		56	0.4666526	1.425741	0.037099496	0.23705414	1.0	2172	tags=21%, list=11%, signal=24%	
GOBP_MEMBRANE_DEPOLARIZATION	GOBP_MEMBRANE_DEPOLARIZATION		87	0.43593293	1.4255681	0.021276595	0.23695311	1.0	993	tags=14%, list=5%, signal=14%	
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION		15	0.6005957	1.4254594	0.073076926	0.23668535	1.0	4278	tags=40%, list=22%, signal=51%	
GOBP_NEURAL_TUBE_FORMATION	GOBP_NEURAL_TUBE_FORMATION		100	0.42527223	1.4245123	0.019543974	0.2378987	1.0	3135	tags=28%, list=16%, signal=33%	
GOBP_ODONTOBLAST_DIFFERENTIATION	GOBP_ODONTOBLAST_DIFFERENTIATION		16	0.6112707	1.4239277	0.060998153	0.2385269	1.0	3696	tags=50%, list=19%, signal=62%	
GOMF_GROWTH_FACTOR_BINDING	GOMF_GROWTH_FACTOR_BINDING		129	0.41232783	1.4238532	0.02163833	0.23818436	1.0	3347	tags=37%, list=17%, signal=45%	
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION	GOBP_REGULATION_OF_FATTY_ACID_OXIDATION		33	0.5250539	1.4232457	0.0569395	0.23873805	1.0	2524	tags=27%, list=13%, signal=31%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		220	0.38913614	1.4228828	0.0074962517	0.23894668	1.0	2178	tags=24%, list=11%, signal=26%	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		58	0.46973273	1.4225271	0.036303632	0.23911357	1.0	2363	tags=28%, list=12%, signal=31%	
