symbol,GSM1480091,GSM1480092,GSM1480093,GSM1480094,GSM1480095,GSM1480096,GSM1480097,GSM1480098,GSM1480099,GSM1480100,GSM1480101,GSM1480102,GSM1480103,GSM1480104,GSM1480105,GSM1480106,GSM1480107,GSM1480108,GSM1480109,GSM1480110,GSM1480111,GSM1480112,GSM1480113,GSM1480114,GSM1480115,GSM1480116,GSM1480117,GSM1480118,GSM1480119,GSM1480120,GSM1480121,GSM1480122,GSM1480123,GSM1480124,GSM1480125,GSM1480126,GSM1480127,GSM1480157,GSM1480158,GSM1480159,GSM1480160,GSM1480161,GSM1480128,GSM1480129,GSM1480130,GSM1480131,GSM1480132,GSM1480133,GSM1480134,GSM1480135,GSM1480136,GSM1480137,GSM1480138,GSM1480139,GSM1480140,GSM1480141,GSM1480142,GSM1480143,GSM1480144,GSM1480145,GSM1480146,GSM1480147,GSM1480148,GSM1480149,GSM1480150,GSM1480151,GSM1480152,GSM1480153,GSM1480154,GSM1480155,GSM1480156,GSM1480162,GSM1480163,GSM1480164,GSM1480165,GSM1480166,GSM1480167
ZNF599,4.817696,4.905895,4.860964,5.270559,5.10109,4.859609,5.013199,4.847092,4.759599,5.068444,4.753207,4.755068,5.060374,5.0188,4.854574,4.858487,4.92645,5.077278,5.061632,4.752028,4.917671,4.723612,5.465947,4.991185,4.743621,4.651057,4.962854,4.673965,5.038928,4.931564,5.003418,4.744225,4.645901,4.8483,4.548913,4.85514,4.691208,5.135478,4.825939,5.214443,5.072651,4.942983,4.91723,5.026038,5.223323,4.856048,5.18489,5.067423,4.672672,4.732042,4.818145,4.787272,5.017748,4.848748,4.913899,4.944465,4.608156,4.652574,4.821831,4.96662,4.996009,4.812321,4.876686,4.948636,5.047262,5.236883,4.955568,5.216907,4.698183,4.781413,4.582114,5.154919,4.775765,4.884006,4.996699,4.891392,4.796472
GTF2E2,10.274764,10.294386,10.626364,10.095464,10.229997,10.33393,10.309932,9.870226,10.348616,9.893989,10.400917,10.49689,10.275731,10.48457,9.859177,9.84158,10.124482,9.400932,10.153256,10.280017,10.372544,10.196434,10.380246,10.155948,10.029841,10.255902,9.759053,9.911625,10.280017,9.692416,10.324793,10.384264,9.315355,9.879151,10.357806,10.446287,10.374565,10.580739,10.712996,10.22498,10.526551,10.280017,10.35506,9.869007,9.575863,10.007828,9.458563,10.732117,10.425962,9.927008,9.977812,9.856215,10.25346,10.441637,10.33117,10.149105,9.904748,10.076703,10.43467,9.274788,10.156974,10.230872,10.342588,9.97175,10.213713,10.043794,10.261854,10.649529,10.029841,10.370894,10.281849,10.233854,10.234268,10.34177,10.427834,10.298449,9.987773
ZDHHC16,7.580030667,7.564631,7.308319,7.226347333,7.647354333,7.625867667,7.521305667,7.375828333,7.570340333,7.083303333,7.640588,7.425497333,7.434622667,7.758901667,7.442143333,6.619498,7.270021667,5.927298333,7.539751667,7.383302667,7.151163,6.882983333,7.267726667,7.428153,7.332723333,7.644588667,7.092439333,7.070266333,7.310258333,7.192130667,7.231516667,7.355437,7.595476667,7.346968,7.273049333,7.444310333,6.985005333,7.289133,7.323222667,7.070787333,7.493146667,7.403518333,7.907233,7.034315667,6.911150333,7.637779333,6.089964,7.611342333,7.594761333,7.411828667,7.210155,7.429067333,7.947245,7.578832,7.612013667,7.332868,7.273540667,7.429174667,7.674135,6.359349333,7.207996,7.503797667,7.400627333,7.521548,7.685016667,7.206292,7.715364333,7.65856,7.557019333,7.563329333,7.408618667,7.213419667,7.486953,7.471610333,7.441506333,7.472349333,7.515717667
SSU72,10.362116,10.57238,10.601906,10.960055,10.694213,10.689547,10.489036,10.402882,10.644411,10.319335,10.652724,10.266157,10.386099,10.400064,9.657178,10.941332,10.958834,10.96144,10.908303,10.354085,10.580739,10.9356,10.378396,10.382052,10.764921,10.583479,10.865799,10.51472,10.698419,10.449033,10.524989,10.635922,10.800588,10.747477,10.48457,10.33904,10.876037,10.71357,10.704249,10.689547,10.252953,10.628235,10.773672,10.852371,10.626364,11.203627,10.602426,10.422351,10.511715,10.760531,10.476284,10.640158,10.892898,10.481202,10.551194,10.672463,10.612379,10.453878,10.632899,10.269757,10.4302,10.527542,10.020677,10.659244,10.543158,10.971423,10.294386,10.679118,11.03712,10.690615,10.35506,10.632899,10.631961,10.419625,10.563642,10.25346,10.368194
CEP170B,4.649045,4.973461,4.563128,4.634885,4.690588,4.597956,4.571796,4.81084,4.674567,4.583376,4.66524,4.904454,4.905968,4.585262,4.514961,4.529151,4.595811,4.621518,4.864119,4.639956,4.608752,4.758621,4.577224,4.662129,4.628152,4.747207,4.527927,4.476401,4.613173,4.676575,4.694699,4.579719,4.604068,4.535595,4.901235,4.933906,4.724164,4.589966,4.606672,4.565926,4.597554,4.660648,4.609423,4.574965,4.509269,4.595774,4.544553,4.510297,4.699842,4.646243,4.582288,4.627922,4.54156,4.490404,4.639193,4.541458,4.715856,4.685898,4.627649,4.591447,4.632161,4.652995,4.467457,5.049488,4.718439,4.522235,4.607842,4.808489,4.465309,4.58965,4.508103,5.049872,4.917586,4.665377,4.902414,4.695777,4.629627
TJP2,5.115648333,6.249421,5.143807,5.520260333,5.6141,5.647410667,5.543512667,6.075474,5.309906667,5.314165333,5.281606667,5.257993667,5.552476,5.307563,5.698684333,5.600975,5.819169667,5.305883333,6.124649,5.387375667,5.351930333,5.328520667,4.927394,6.272744,6.473808333,6.561572667,6.213656,5.548342333,6.274750333,5.20229,5.418803,5.687719667,6.925948667,6.049193,5.752107,5.111954,5.132472667,5.207876667,5.714433667,5.311576667,5.424199667,5.715248,6.186633667,5.839184333,6.154086667,7.349529667,5.667783,5.175418,5.083769667,5.377675333,5.518526667,6.206363667,7.290230333,5.041874,6.064954,5.889671333,6.107091667,5.905331667,5.136936667,5.499884,5.626317667,6.032145667,5.028122,5.321752333,5.323169667,5.407671,5.662495333,5.351702333,6.518619333,5.362959333,5.649846,6.168465,6.525582,5.384030333,5.520519333,5.706786667,6.064385333
SLX1B,4.7965015,5.031514,4.6964085,4.998166,4.7432,4.7877465,4.8087105,4.540733,4.9547035,4.6945665,5.2653305,4.811153,4.74233,4.9017085,4.790053,5.40625,4.9062255,4.761559,4.832297,4.7689295,4.7836955,5.0679555,4.728486,4.96606,4.734925,4.9833955,4.873575,4.8669145,4.9971275,4.9527255,4.9647325,4.744029,4.651603,5.0708565,4.7797795,4.6420355,4.6716465,4.694419,4.706986,5.0726005,5.055526,4.6127345,4.8131405,4.99462,4.5943645,4.7877345,4.9874135,4.7335445,4.7108245,4.676732,4.6724335,4.7013915,4.817631,5.2177565,4.750849,5.1631735,4.7222175,4.605454,5.007294,4.595196,4.8931895,4.967326,4.9737155,4.5702095,5.1204945,5.080177,5.0067895,4.9961565,4.6650345,4.733266,4.6359245,4.755439,4.9504335,4.832844,4.6408545,4.9715565,5.251046
MINPP1,7.253709,7.117609,7.198882,6.456204,6.78945,7.22923,6.7645,6.722646,6.801572,5.933991,6.84453,6.479373,6.20912,7.307037,7.287219,6.13437,6.570109,5.794009,6.363549,6.990373,6.818447,7.00095,7.080758,6.221371,5.19497,5.796092,5.477132,6.693171,6.489808,5.709946,6.992927,6.595208,7.464913,5.99532,7.111485,6.822243,7.012662,6.875433,6.439359,6.58891,6.336385,6.729218,6.833405,6.226131,4.916999,7.105811,5.136492,7.325599,6.973001,6.77271,5.797299,6.607883,6.865468,6.834505,6.821398,6.233431,7.006774,6.228896,6.81677,5.811118,6.563228,6.573494,7.166141,6.517852,6.765327,6.752357,6.568769,6.638395,7.009641,6.530843,6.838954,5.8796,6.281526,6.769727,6.664157,6.82307,6.8546
CASC3,8.272886,8.560784,8.90584,8.678563,8.442625,7.81704,8.723388,8.951488,8.124275,8.932856,7.899183,8.217702,8.336251,8.449973,8.126613,9.482692,8.85524,10.076703,8.910383,8.154321,8.188963,9.070087,9.005321,8.549386,9.537923,8.848362,9.225274,8.838479,8.567061,9.151217,8.427739,8.369571,8.802436,9.057808,8.520457,8.611565,9.063524,8.506256,8.642567,9.486278,8.330939,8.445718,8.75278,8.820734,10.064303,9.233551,10.587216,8.726217,8.418728,8.066906,10.071175,8.840853,8.467242,8.169312,8.852847,8.556296,8.498462,8.627898,8.282359,9.844756,8.359532,8.281456,8.191722,8.089176,7.97904,8.564668,8.129155,8.728507,8.521416,8.465391,8.491623,8.951488,8.929331,8.563599,8.387877,8.334426,8.596286
LHX3,4.5937004,4.7238384,4.6337844,4.6629588,4.6747086,4.6766742,4.7956938,4.644909,4.7006596,4.6240892,4.5856862,4.6828168,4.6791486,4.6350702,4.6289776,4.8288134,4.7356788,4.6467798,4.645405,4.6173048,4.766532,4.671942,4.8460852,4.6759026,4.666221,4.6258026,4.6775504,4.6681758,4.663632,4.6541082,4.6033148,4.7611392,4.615029,4.7539316,4.6674702,4.6709338,4.7137718,4.6761774,4.6016466,4.63534,4.652322,4.6870534,4.6545956,4.6745222,4.6025938,4.7056176,4.630418,4.6735288,4.7011154,4.7116992,4.738353,4.6929926,4.7509248,4.7629566,4.7132296,4.7229508,4.710238,4.6367898,4.6300922,4.6908742,4.6740258,4.7108556,4.7706426,4.8118162,4.6571506,4.6061984,4.6382946,4.7024778,4.574664,4.5585186,4.7452294,4.6498278,4.6732522,4.5945378,4.5984806,4.6649582,4.6777034
SMN1,5.00823575,5.16439725,5.00992525,4.72754625,4.9306065,4.98516025,5.08997475,4.94269375,5.1292375,5.159749,4.9304395,5.19506725,5.0067565,5.0451165,5.133349,5.05313275,4.91270475,4.92675425,4.9593705,5.10086575,5.14843525,5.06537075,4.856121,5.06811375,5.047893,5.00548125,4.732839,4.9234255,5.03054725,4.79796325,5.035567,4.94719075,4.9262075,5.1369905,4.920477,4.89479175,4.84360625,5.06507775,5.1587735,5.0088835,5.17848375,4.9761625,4.93591475,4.78689325,5.41193475,4.793621,5.2698195,4.82163625,5.2430835,5.16555325,5.01779575,4.73705,4.87540325,5.011584,4.9636775,5.12428,4.92171075,5.10477475,5.145562,5.405423,5.123441,4.9961485,5.0158055,4.80850225,4.95162025,5.11182425,5.03028,5.07214675,4.9228435,4.92414025,4.89682475,4.96235675,5.17268825,5.051578,5.0172105,5.05224975,4.89215
FRYL,5.63136525,5.55749875,5.65135825,5.82350925,5.53615875,5.659998,5.54045975,5.51453,5.55594,5.62733775,5.6827765,5.58457025,5.72335,5.46051975,5.8203205,5.7465195,5.764405,6.1240025,5.5403075,5.5513185,5.6520795,5.73269675,5.46951775,5.96261525,5.76033725,5.6741385,5.799037,5.57368025,5.46824325,5.4459425,5.967319,5.60101825,5.41147525,5.68594975,5.67942975,5.7529265,5.48703225,5.74166475,5.7652675,5.566821,5.37461325,5.7396015,5.66536125,5.84992575,5.596598,5.379622,5.73427675,5.6886315,5.579405,5.63968275,5.633368,5.4838275,5.69196425,5.6862845,5.65694275,5.80083875,5.6745475,5.58743425,5.7641405,5.74106725,5.618733,5.4966405,5.66762825,5.7180435,5.8748715,5.564384,5.653832,5.5903705,5.26600625,5.611135,5.7210245,5.57539825,5.72311275,5.768885,5.53159775,5.50190175,5.42221125
NPR3,5.29807,6.294667,6.113742,4.989806,5.311498,6.605414,6.767633,5.927337,6.069516,5.95019,6.991581,7.661707,5.510099,5.872388,7.106531,5.273424,5.633016,5.444118,6.210924,6.116027,6.749958,6.215895,6.885646,5.220251,5.729245,5.623252,5.151124,7.207971,6.581607,5.619456,8.04047,7.300645,4.865156,6.390546,7.526795,7.902711,6.838831,5.155316,5.341396,5.391654,7.1493,6.214636,6.162703,6.533341,6.035802,5.397534,5.667006,7.125037,6.0895,6.97271,5.11846,5.936723,5.720368,5.763772,5.21505,6.132965,5.743863,5.155102,5.360487,5.484795,5.922077,6.943299,6.373652,5.145493,6.429141,5.71471,5.515233,5.216907,6.003582,6.018939,7.223136,6.037533,5.916917,6.472309,6.317856,5.798345,7.31393
KRT14,4.586207,5.170549,5.023276,4.586327,4.581422,8.162207,4.551958,5.011856,4.507871,4.46591,4.588389,4.526567,4.520938,4.680943,4.521485,4.468987,4.611928,5.01285,5.306594,4.517567,4.463436,4.657332,4.622786,4.700496,4.581958,4.860508,4.449413,4.52294,4.767205,4.562429,4.496229,4.651379,4.745819,4.559143,5.249677,4.670447,4.623226,4.607935,8.954551,4.788922,4.582227,4.405241,4.851873,5.29618,5.543869,6.030952,4.55207,4.751606,4.507647,4.452116,4.58672,4.450915,4.867048,4.533647,4.535226,4.492041,4.476249,8.241131,4.559176,4.64556,4.650349,4.632076,4.539419,7.41245,4.565223,4.737271,4.705195,4.52233,4.975533,4.561241,4.496711,4.506999,4.86217,5.037467,4.508415,4.504517,4.663821
RBMS3,5.428121667,5.090460667,5.116606,5.193861333,5.325344333,5.12484,5.284851333,5.143116,5.047161667,5.070096667,5.285437667,4.959319,5.496420667,5.216417667,5.653610333,4.839418667,5.515437,4.819300333,5.021418667,5.124982667,5.326115667,4.759417333,5.197429,5.35589,4.95147,5.185146,5.112469333,5.122317667,5.427927,4.844688333,4.854476333,5.627941333,5.919694,5.071382,5.200205,5.433217667,5.195270333,5.171016,5.180763333,4.826766,5.254564667,5.478266333,5.447536667,5.294958,4.835600333,5.4023,5.201369333,5.698296333,5.291868,5.430520667,4.750381667,5.222194667,5.306774667,5.475576,5.180758,5.274798333,5.475021,5.235907333,5.389424333,4.691641333,5.320010667,5.233185333,5.175893667,4.912965333,4.935096,4.834481,5.569465667,5.685957,5.184267333,5.777786667,5.182110667,5.204198,5.602335,5.458996,5.561764667,5.266427,5.232224667
SPG11,8.888316,8.836599,8.686582,8.824979,8.60264,7.742923,8.705089,8.813589,8.603414,9.242852,8.572751,8.729267,8.55846,8.578933,9.147447,9.272317,9.006562,9.617388,8.657779,8.669469,8.950996,9.123395,9.441615,9.221332,9.04197,8.946987,9.458272,9.170425,8.517321,9.104921,8.803392,8.536832,8.372779,8.849276,8.617536,8.984821,8.620674,8.596518,8.590465,9.062259,8.912834,8.973799,8.630198,9.262706,9.44788,8.150171,9.860086,8.595569,8.488392,8.333172,8.700148,8.674976,8.359897,8.519891,8.729006,8.700148,8.795702,8.769356,8.678186,9.739741,8.809147,8.822084,8.894803,9.111979,8.787062,8.832246,8.333488,8.629143,8.619548,8.652625,9.041289,9.153653,9.105132,8.910383,8.196117,8.62313,8.033179
TCHP,6.318651,5.76522,6.071232,5.620421,6.069516,5.879001,6.112706,5.576829,5.309009,6.186688,5.846684,6.118762,6.06264,5.899564,6.464426,6.13437,5.370939,6.492128,5.876046,5.840863,5.585727,5.834218,5.593782,5.12512,5.667446,5.715181,6.112706,6.017572,6.041426,6.121542,5.743196,5.59999,5.996502,5.927582,5.73168,5.461238,6.142309,5.213385,6.168734,5.432473,6.104392,6.121099,5.556999,5.946191,5.794569,5.160981,5.311915,5.328101,6.033389,5.870217,5.418829,5.260362,5.843732,5.564344,5.739486,5.792324,5.956781,4.998918,5.958461,5.395011,6.035859,5.786712,5.691774,5.163634,6.024485,5.572263,5.713145,6.078079,5.523612,5.049657,6.084211,6.283304,5.628142,5.905013,6.144291,6.009888,5.784412
SERINC3,8.044183,7.604963667,7.963392,7.55357,7.716076,7.8404,7.911786333,7.505473,7.999304,7.363254,7.859455667,8.007481667,7.659930333,8.112841,8.058615667,7.204454333,7.377361333,7.163922333,7.256654333,7.836019667,7.796653333,7.444136333,7.895151,7.374863,7.223003667,7.201168667,6.955468667,7.220421,7.635207,7.296416667,7.764582667,7.953819667,7.312373667,7.123927,7.797389667,7.756527333,7.394381,7.701777667,7.540958667,7.402249,7.774662,7.716179333,7.574198333,7.144945,7.233315667,7.773870667,7.663692667,7.923013333,7.773474667,7.513884,7.506559667,7.224557,7.254435333,8.001666,7.245708,7.088331667,7.470470333,7.276300667,7.809644667,7.202450333,7.395097333,7.729620667,7.883177333,7.427128,7.834907667,7.813124667,7.500626333,7.692378333,7.534567667,7.612578667,7.894419333,7.084057,7.291045333,7.624451,7.690896667,7.716471333,7.654291
NOA1,8.175706,8.359714,8.185502,8.094005,8.034523,8.246518,8.396629,8.22437,8.15089,8.279456,8.136487,8.089912,8.435872,8.320861,7.745954,8.553534,8.286356,8.201455,8.671152,8.077446,8.256419,8.100695,8.696664,8.088088,7.900372,8.32721,8.757114,8.349227,7.752629,8.27437,8.06167,8.379557,8.332678,8.538407,8.211141,8.236815,8.330939,8.223556,8.366988,8.470064,8.419675,8.645466,7.972311,8.424094,8.231819,8.48303,7.390206,7.925967,8.113761,8.020954,8.054034,8.166615,8.364719,8.199652,8.369001,8.392222,8.279281,8.610943,8.065745,8.33036,8.494094,7.977613,7.734083,8.85524,7.990747,8.142772,8.169068,8.563015,8.499679,8.449636,8.17901,8.730553,8.852648,8.545134,8.432677,8.460442,7.929876
SPTLC1,8.791977,8.2349112,8.3558518,7.8665358,8.2304856,8.2784256,8.0278106,7.8818962,7.9924,7.882032,8.3133966,8.4873794,8.1218676,8.3849156,8.6898354,7.4574238,7.8557344,7.6391916,8.0002238,8.3878812,8.1632576,7.8959902,7.729488,8.0729566,7.9418674,8.0590264,7.8057236,7.9571078,8.0970414,7.4930882,8.5406598,8.4065388,8.2285152,8.0962662,8.2207282,8.2820778,7.8678558,8.3861742,8.0243376,7.889953,8.629304,7.9890706,7.9689554,7.5547372,7.6216806,8.5926958,7.681199,8.3856944,8.189145,8.3252484,7.8177904,8.0054764,8.3857418,8.2713294,8.367713,8.0275904,8.2917268,8.0521974,8.4393264,7.4944198,8.0994082,8.5785306,8.5938902,7.3814824,8.3907132,8.0131242,8.2584854,7.7227064,7.9323144,8.1448754,8.6792046,8.0970502,7.8634158,8.4636516,8.3932776,8.3289568,8.5162756
NSMF,7.940501,8.037343,8.126026,7.701181,8.008449,8.190715,8.062791,8.205453,7.398459,7.745592,8.0258,8.292147,8.372429,8.544281,8.65644,7.73684,8.009787,6.241836,7.847223,7.739635,8.013744,7.35228,7.324056,7.580563,7.424977,7.385654,7.714868,7.979233,7.724034,7.562608,7.455384,7.34509,6.300154,7.510888,7.680054,7.956392,7.209789,8.201811,7.780864,8.028221,7.685289,7.96672,7.494784,8.082542,6.332298,5.350715,4.675694,7.653844,7.542623,7.622687,7.442726,7.330205,7.03649,7.752481,7.30564,8.14805,7.668948,7.257473,8.202218,6.861156,7.951495,7.163791,7.596469,7.817489,8.129356,7.376707,8.07545,8.105843,7.513454,7.975903,7.609575,7.645264,7.936698,7.418311,7.574575,6.870135,6.931093
PTGS1,5.4643255,5.6322315,6.192484,7.550124,6.2723295,5.589836,6.470374,6.7839085,5.874304,7.251314,5.9410055,6.3984725,5.710359,6.3129585,6.4865445,8.2479185,8.1714485,8.4800755,6.5819515,6.253378,7.019241,8.2889815,7.589296,5.8282695,6.879871,6.8317485,7.7187105,7.263756,6.684888,7.433059,6.7252855,5.8664175,5.316338,6.690498,7.2385105,6.692639,7.187082,5.815112,6.0738645,7.2000555,6.528783,5.4771775,5.8718605,8.8157075,9.242028,5.0251225,8.2869225,6.938757,6.4666555,5.7217755,7.746422,6.114663,5.2741695,6.1058795,6.8058895,6.5392895,6.6216315,6.4566645,5.704651,8.4579515,5.9348035,5.89791,6.0982175,7.0416735,5.8946835,7.617755,5.382581,5.7632715,6.3779045,6.3455925,6.0745285,6.7608305,5.719088,6.0751675,6.201225,5.9971725,5.348453
ITGB1BP1,8.8867875,8.448399,8.7774665,7.9825585,7.9542845,9.1997575,8.677711,7.9778025,7.540526,7.7894535,8.4944465,8.6134055,7.890417,8.1259265,8.574241,8.22807,7.367909,6.9037555,7.7362865,7.987993,8.800573,8.214682,8.215366,8.297025,8.215976,8.4792585,7.792076,7.590856,8.4916375,8.759038,8.1694295,8.5188465,7.762511,7.4483725,8.0386545,8.603518,7.480883,8.8176475,9.2137785,7.4408025,9.2148875,8.302747,8.929378,8.025836,7.0645495,7.002285,6.5538265,7.866446,8.0276335,7.5662265,7.421812,8.27397,8.1808265,9.222893,8.276926,8.225842,8.556752,8.305995,8.8669565,6.998872,8.58933,8.0484325,8.2035415,8.376971,8.933892,8.220014,8.567757,9.3713635,8.3130005,8.7512085,8.459809,8.1229395,8.9085835,9.6019475,8.7077995,8.108012,8.4726055
C6orf89,8.098657,7.368749,7.226243,6.829442,7.15058,7.161954,7.387423,7.347985,7.478855,6.644752,7.850908,7.219426,7.199303,7.766725,7.787935,6.024742,6.591581,6.126042,6.886739,7.48787,7.018223,6.946477,7.39216,7.54876,7.117758,7.104831,6.409273,7.325757,7.667972,7.230697,7.454204,7.297058,6.948518,7.229799,7.617368,7.558136,7.257087,7.546402,7.823953,7.231377,7.618184,7.331898,7.728869,6.749958,5.66875,7.617005,6.985887,7.797045,7.380884,7.151681,7.605757,7.388206,7.527414,7.615148,7.672314,7.620133,7.250513,7.177634,7.445029,6.369167,7.300978,7.272129,7.527262,6.301291,7.657069,6.864906,7.208643,7.716887,7.6291,7.3236,7.287429,7.092261,7.243526,8.053879,7.659211,7.564514,7.816317
NMNAT3,5.09303,5.4236565,5.33828,5.280808,4.9356325,5.2350865,5.016994,5.144725,4.7858635,5.0694075,4.8985325,5.0682155,5.770037,5.122254,5.042333,4.9491665,4.9319545,5.133567,5.3080025,4.9145645,5.340635,5.2739395,4.7899635,5.081885,5.0325375,5.0000535,5.101492,5.14145,4.928711,4.952901,5.097067,4.973149,4.813966,4.872999,5.078133,5.0477235,4.742804,5.079958,4.769974,5.2176245,5.1189845,4.9846125,5.105011,5.236605,5.604696,4.837206,4.8101085,5.074558,4.846387,5.269103,5.1979335,5.3119985,4.750786,4.763534,4.99621,5.102351,4.803127,5.368688,5.116204,4.961474,5.0069455,5.20721,5.170195,5.2714965,5.270846,5.6296065,4.926485,4.978485,5.269707,5.145626,5.265591,4.9169525,5.073728,5.0785625,5.316098,5.0152155,4.791352
CD36,5.176864333,5.88748,6.532305667,7.435379667,6.758135667,6.284783333,6.059941667,6.878791333,5.978172,7.746834,6.725172667,5.819206,5.808843,6.024420333,5.949255667,8.061174333,7.222805333,7.946720333,6.967071667,5.916721,6.403774667,7.906387667,6.997974667,5.992745667,6.747667333,6.993611,7.953130667,7.266123667,7.261624333,7.518732333,6.085061667,7.096209333,9.528488667,7.226627333,6.968422,6.910314667,6.902417,5.974288333,6.480383,7.431909333,6.090468667,5.403648333,6.568249667,7.65473,8.148315333,7.468342,6.992537667,5.229945,5.574191333,6.472973333,6.421588667,8.056818333,7.460644333,5.830505667,6.552483,5.998619333,6.518687333,6.590143667,4.732492333,8.461876333,6.171693667,7.482582333,7.254266667,7.028265333,5.673266667,7.554350333,6.226132667,6.224353,6.976642333,5.731315333,6.053347,6.336094,6.823267333,5.740501333,5.550079333,6.077539333,7.111239667
RBBP6,7.142335,7.18967225,7.07529,6.19050025,6.81329925,6.50161425,6.38259125,6.33496425,6.352014,6.0207055,6.38867975,6.90638325,6.36303575,6.74144175,7.1338195,5.92864075,5.80724025,5.7974795,6.45068075,6.30172975,6.6156445,6.64909725,6.90616775,6.34854525,6.090567,5.72151425,5.54468975,6.21832275,6.45704875,6.140125,6.702584,6.4596255,6.91521775,6.22025825,6.62096975,7.18569525,6.36665375,6.72077025,6.5070725,6.35224925,6.876689,6.729683,6.30845925,5.96442275,5.9257165,6.805771,5.63292275,6.52987675,6.23605925,5.92986825,6.70481075,5.91317825,6.43599725,6.98404675,6.57114575,6.53354475,5.99063825,5.9255225,6.9078925,5.65261075,5.80369975,6.22705375,6.5806835,6.1191245,6.656422,6.4279705,6.38817625,6.50514675,6.2353625,6.69161475,6.60689625,5.92868275,5.926905,6.869879,6.88106225,6.32674675,6.80192425
KRTAP4-11,4.7695115,4.719576,4.9105455,4.75444875,4.907704,4.8032475,4.84935175,4.70106275,4.926682,4.8025925,4.96045375,4.88514725,4.780024,4.831301,4.90530925,4.81966725,4.7811345,4.74908125,4.967486,4.893529,4.8610985,4.65242625,4.89377075,4.98597575,4.81683475,4.88418625,4.63724775,4.770299,4.7937235,4.8420045,4.74488,4.951099,4.977998,4.8032205,4.82431325,4.835958,4.754659,4.89621675,4.961044,4.8013555,4.7804425,4.93913175,4.86864925,4.843767,4.79908825,4.913494,5.05363275,4.926048,4.8442955,4.816525,4.90538175,4.89007225,4.754682,4.8371295,4.890154,4.90797925,4.80798875,4.747341,4.82729,4.84525175,4.96075475,5.05848,4.815745,4.81647425,4.669426,4.8392235,4.88052375,4.73302175,4.74036125,4.93653275,4.879021,4.73018175,4.770801,4.81937225,4.76715125,4.8088475,4.64203125
FCRL2,5.1111705,5.0438345,5.3434695,5.611757,4.698982,4.9882685,4.876078,4.8409005,5.1865155,5.0762395,4.9689985,5.4564505,4.958634,4.842795,5.1172245,6.086546,5.2844035,6.3794525,5.0471715,4.8789365,5.058598,5.510405,4.9783545,4.994652,6.1975265,5.4048745,6.01408,5.623185,5.35462,5.6507855,5.2289705,5.088981,5.1408,5.4945725,5.085359,5.327193,5.6665035,5.157598,5.208199,5.971361,5.0681325,4.7633575,5.2163145,5.33187,6.133988,4.9615975,6.3585905,4.8938385,5.392192,4.947628,5.9455015,4.9853455,5.072111,5.4222765,4.980638,4.9068955,5.0954585,4.831281,4.989455,6.9388315,4.9675225,4.8768685,4.976096,5.4327485,5.0319405,5.061696,5.3361345,5.224345,5.5763865,4.883448,4.945679,5.0667365,4.8946235,5.0194955,4.8649305,5.1634165,4.938712
